,week,day,date,time,h,a,attendance,venue,referee,notes,game_id,h_ftgoals,a_ftgoals,season,season-key,match-key,home_xg,away_xg,round,fthg,ftag,iwh,iwd,iwa,whh,whd,wha,bwh,bwd,bwa,psch,pscd,psca,maxch,maxcd,maxca,maxh,maxd,maxa,avgh,avgd,avga
6635,10.0,Sat,2018-10-27,20:30,Torino,Fiorentina,17871.0,Stadio Olimpico di Torino,Michael Fabbri,nan,e12deac7,1.0,1.0,2018-2019,italy_serie-a_2018-2019,italy_serie-a_2018-2019_347,0.9,1.2,,1.0,1.0,2.4,3.3,3.0,2.45,3.25,3.0,2.5,3.3,2.9,2.4,3.25,3.34,,,,,,,,,
6636,10.0,Sun,2018-10-28,15:00,SPAL,Frosinone,13676.0,Stadio Paolo Mazza,Daniele Chiffi,nan,86b4e007,0.0,3.0,2018-2019,italy_serie-a_2018-2019,italy_serie-a_2018-2019_291,0.9,1.0,,0.0,3.0,1.77,3.55,4.95,1.78,3.6,4.75,1.8,3.5,4.75,1.81,3.56,5.12,,,,,,,,,
6637,10.0,Sun,2018-10-28,20:30,Napoli,Roma,30037.0,Stadio San Paolo,Davide Massa,nan,cd2f642f,1.0,1.0,2018-2019,italy_serie-a_2018-2019,italy_serie-a_2018-2019_241,2.1,0.6,,1.0,1.0,1.8,3.7,4.4,1.78,3.9,4.33,1.78,3.7,4.6,1.61,4.09,6.11,,,,,,,,,
6638,10.0,Sun,2018-10-28,18:00,Milan,Sampdoria,47347.0,Stadio Giuseppe Meazza,Fabio Maresca,nan,e941f340,3.0,2.0,2018-2019,italy_serie-a_2018-2019,italy_serie-a_2018-2019_224,2.0,0.6,,3.0,2.0,1.55,4.25,5.8,1.6,4.2,5.5,1.53,4.33,6.0,1.51,4.54,6.76,,,,,,,,,
6639,10.0,Sun,2018-10-28,15:00,Genoa,Udinese,18880.0,Stadio Comunale Luigi Ferraris,Paolo Mazzoleni,nan,bc7cf1b6,2.0,2.0,2018-2019,italy_serie-a_2018-2019,italy_serie-a_2018-2019_151,1.7,0.5,,2.0,2.0,2.1,3.25,3.75,2.1,3.25,3.75,2.15,3.1,3.75,2.09,3.54,3.77,,,,,,,,,
6640,10.0,Sun,2018-10-28,15:00,Cagliari,Chievo,15805.0,Sardegna Arena,Marco Piccinini,nan,e6163c2a,2.0,1.0,2018-2019,italy_serie-a_2018-2019,italy_serie-a_2018-2019_40,1.5,1.2,,2.0,1.0,1.65,3.8,5.4,1.65,3.8,5.5,1.67,3.75,5.5,1.61,3.82,6.85,,,,,,,,,
6641,10.0,Sun,2018-10-28,12:30,Sassuolo,Bologna,12647.0,Stadio Città del Tricolore,Daniele Doveri,nan,d335a746,2.0,2.0,2018-2019,italy_serie-a_2018-2019,italy_serie-a_2018-2019_324,2.2,1.3,,2.0,2.0,2.0,3.4,3.8,1.95,3.3,4.2,1.91,3.4,4.25,1.83,3.6,4.87,,,,,,,,,
6642,10.0,Mon,2018-10-29,20:30,Lazio,Inter,40068.0,Stadio Olimpico,Massimiliano Irrati,nan,3d9c6a02,0.0,3.0,2018-2019,italy_serie-a_2018-2019,italy_serie-a_2018-2019_198,1.4,1.9,,0.0,3.0,2.35,3.45,3.0,2.4,3.4,2.9,2.35,3.5,2.95,2.54,3.25,3.09,,,,,,,,,
6643,1.0,Wed,2018-10-31,20:30,Milan,Genoa,46720.0,Stadio Giuseppe Meazza,Fabrizio Pasqua,nan,7a546b8c,2.0,1.0,2018-2019,italy_serie-a_2018-2019,italy_serie-a_2018-2019_216,1.4,0.4,,2.0,1.0,1.45,4.4,7.2,1.47,4.6,6.5,1.48,4.4,7.0,1.5,4.47,7.15,,,,,,,,,
6644,11.0,Fri,2018-11-02,20:30,Napoli,Empoli,31370.0,Stadio San Paolo,Luca Pairetto,nan,aef9f881,5.0,1.0,2018-2019,italy_serie-a_2018-2019,italy_serie-a_2018-2019_232,2.0,1.2,,5.0,1.0,1.3,5.5,9.6,1.22,6.5,12.0,1.22,6.75,12.5,1.22,6.86,14.62,,,,,,,,,
6645,11.0,Sat,2018-11-03,15:00,Inter,Genoa,67532.0,Stadio Giuseppe Meazza,Paolo Valeri,nan,7e11d375,5.0,0.0,2018-2019,italy_serie-a_2018-2019,italy_serie-a_2018-2019_159,2.9,0.4,,5.0,0.0,1.45,4.5,7.1,1.38,5.0,8.0,1.36,5.25,8.25,1.4,4.58,9.78,,,,,,,,,
6646,11.0,Sat,2018-11-03,20:30,Juventus,Cagliari,40644.0,Allianz Stadium,Maurizio Mariani,nan,509c0a53,3.0,1.0,2018-2019,italy_serie-a_2018-2019,italy_serie-a_2018-2019_173,1.8,0.7,,3.0,1.0,1.17,7.5,15.0,1.18,7.0,15.0,1.16,7.75,18.0,1.16,8.05,20.94,,,,,,,,,
6647,11.0,Sat,2018-11-03,18:00,Fiorentina,Roma,30590.0,Stadio Artemio Franchi,Luca Banti,nan,88a737bc,1.0,1.0,2018-2019,italy_serie-a_2018-2019,italy_serie-a_2018-2019_108,1.3,1.6,,1.0,1.0,2.7,3.3,2.6,2.6,3.5,2.62,2.65,3.3,2.7,2.77,3.54,2.62,,,,,,,,,
6648,11.0,Sun,2018-11-04,20:30,Udinese,Milan,23540.0,Dacia Arena,Marco Di Bello,nan,9d192295,0.0,1.0,2018-2019,italy_serie-a_2018-2019,italy_serie-a_2018-2019_372,0.5,0.7,,0.0,1.0,4.1,3.6,1.9,4.0,3.6,1.91,4.1,3.6,1.9,4.7,3.31,1.95,,,,,,,,,
6649,11.0,Sun,2018-11-04,15:00,Chievo,Sassuolo,8100.0,Stadio Marc'Antonio Bentegodi,Gianluca Aureliano,nan,c91dcd07,0.0,2.0,2018-2019,italy_serie-a_2018-2019,italy_serie-a_2018-2019_73,0.3,0.9,,0.0,2.0,3.6,3.35,2.1,3.5,3.4,2.15,3.6,3.4,2.1,3.89,3.4,2.1,,,,,,,,,
6650,11.0,Sun,2018-11-04,15:00,Parma,Frosinone,14004.0,Stadio Ennio Tardini,Gianluca Manganiello,nan,bf3d8da2,0.0,0.0,2018-2019,italy_serie-a_2018-2019,italy_serie-a_2018-2019_253,0.5,0.5,,0.0,0.0,1.95,3.45,4.1,1.95,3.3,4.2,1.91,3.3,4.4,2.13,3.44,3.76,,,,,,,,,
6651,11.0,Sun,2018-11-04,12:30,Lazio,SPAL,35573.0,Stadio Olimpico,Marco Guida,nan,1c2946a4,4.0,1.0,2018-2019,italy_serie-a_2018-2019,italy_serie-a_2018-2019_204,2.2,1.2,,4.0,1.0,1.35,5.2,8.8,1.35,5.0,9.0,1.34,5.25,9.0,1.37,4.91,10.04,,,,,,,,,
6652,11.0,Sun,2018-11-04,15:00,Sampdoria,Torino,20364.0,Stadio Comunale Luigi Ferraris,Gianluca Rocchi,nan,6ca98909,1.0,4.0,2018-2019,italy_serie-a_2018-2019,italy_serie-a_2018-2019_321,1.4,2.3,,1.0,4.0,2.65,3.25,2.7,2.7,3.25,2.7,2.6,3.25,2.8,2.99,3.15,2.68,,,,,,,,,
6653,11.0,Sun,2018-11-04,18:00,Bologna,Atalanta,19038.0,Stadio Renato Dall'Ara,Federico La Penna,nan,994f1a0f,1.0,2.0,2018-2019,italy_serie-a_2018-2019,italy_serie-a_2018-2019_19,1.9,1.7,,1.0,2.0,4.85,3.8,1.7,4.75,3.7,1.75,4.75,3.7,1.75,5.49,3.82,1.71,,,,,,,,,
6654,12.0,Fri,2018-11-09,20:30,Frosinone,Fiorentina,13378.0,Stadio Benito Stirpe,Fabrizio Pasqua,nan,6135ca5f,1.0,1.0,2018-2019,italy_serie-a_2018-2019,italy_serie-a_2018-2019_119,0.4,2.1,,1.0,1.0,5.1,3.5,1.75,4.8,3.7,1.73,5.25,3.7,1.7,5.23,3.61,1.79,,,,,,,,,
6655,12.0,Sat,2018-11-10,18:00,SPAL,Cagliari,13250.0,Stadio Paolo Mazza,Daniele Doveri,nan,3a437e3a,2.0,2.0,2018-2019,italy_serie-a_2018-2019,italy_serie-a_2018-2019_287,1.7,1.2,,2.0,2.0,2.6,3.05,2.9,2.55,3.0,3.1,2.6,3.1,2.95,2.64,3.15,3.05,,,,,,,,,
6656,12.0,Sat,2018-11-10,20:30,Genoa,Napoli,25365.0,Stadio Comunale Luigi Ferraris,Rosario Abisso,nan,1354b373,1.0,2.0,2018-2019,italy_serie-a_2018-2019,italy_serie-a_2018-2019_144,0.7,1.7,,1.0,2.0,6.4,4.45,1.5,6.5,4.33,1.5,6.5,4.33,1.5,8.07,4.84,1.42,,,,,,,,,
6657,12.0,Sat,2018-11-10,15:00,Torino,Parma,17431.0,Stadio Olimpico di Torino,Davide Massa,nan,62e494f0,1.0,2.0,2018-2019,italy_serie-a_2018-2019,italy_serie-a_2018-2019_355,2.6,1.6,,1.0,2.0,1.5,4.25,6.6,1.47,4.4,7.0,1.45,4.33,7.5,1.5,4.14,8.11,,,,,,,,,
6658,12.0,Sun,2018-11-11,12:30,Atalanta,Inter,20633.0,Stadio Atleti Azzurri d'Italia,Fabio Maresca,nan,6c35c803,4.0,1.0,2018-2019,italy_serie-a_2018-2019,italy_serie-a_2018-2019_7,3.4,1.4,,4.0,1.0,2.7,3.4,2.6,2.7,3.4,2.6,2.75,3.4,2.55,2.82,3.49,2.61,,,,,,,,,
6659,12.0,Sun,2018-11-11,18:00,Sassuolo,Lazio,11317.0,Stadio Città del Tricolore,Giampaolo Calvarese,nan,258162a8,1.0,1.0,2018-2019,italy_serie-a_2018-2019,italy_serie-a_2018-2019_333,0.7,1.6,,1.0,1.0,3.8,3.4,2.0,3.6,3.5,2.05,3.9,3.6,1.95,3.97,3.63,2.01,,,,,,,,,
6660,12.0,Sun,2018-11-11,15:00,Chievo,Bologna,9500.0,Stadio Marc'Antonio Bentegodi,Daniele Orsato,nan,fe6431ea,2.0,2.0,2018-2019,italy_serie-a_2018-2019,italy_serie-a_2018-2019_58,2.2,1.6,,2.0,2.0,2.9,3.1,2.6,2.88,3.1,2.62,2.85,3.0,2.7,3.09,3.15,2.61,,,,,,,,,
6661,12.0,Sun,2018-11-11,15:00,Empoli,Udinese,7553.0,Stadio Carlo Castellani,Piero Giacomelli,nan,e9e33752,2.0,1.0,2018-2019,italy_serie-a_2018-2019,italy_serie-a_2018-2019_94,1.3,3.9,,2.0,1.0,2.2,3.3,3.35,2.25,3.3,3.3,2.3,3.3,3.2,2.06,3.51,3.91,,,,,,,,,
6662,12.0,Sun,2018-11-11,15:00,Roma,Sampdoria,37582.0,Stadio Olimpico,Massimiliano Irrati,nan,64a88b2f,4.0,1.0,2018-2019,italy_serie-a_2018-2019,italy_serie-a_2018-2019_281,2.7,0.9,,4.0,1.0,1.5,4.3,6.5,1.47,4.6,6.5,1.45,4.6,7.0,1.42,5.02,7.85,,,,,,,,,
6663,12.0,Sun,2018-11-11,20:30,Milan,Juventus,74729.0,Stadio Giuseppe Meazza,Paolo Mazzoleni,nan,2a9656b4,0.0,2.0,2018-2019,italy_serie-a_2018-2019,italy_serie-a_2018-2019_218,0.9,1.3,,0.0,2.0,4.1,3.5,1.9,4.4,3.8,1.78,4.75,3.9,1.72,5.42,3.61,1.76,,,,,,,,,
6664,13.0,Sat,2018-11-24,20:30,Inter,Frosinone,63645.0,Stadio Giuseppe Meazza,Luca Pairetto,nan,7d29507c,3.0,0.0,2018-2019,italy_serie-a_2018-2019,italy_serie-a_2018-2019_158,2.5,0.2,,3.0,0.0,1.27,6.1,10.0,1.22,6.5,12.0,1.26,6.0,11.0,1.28,5.92,12.31,,,,,,,,,
6665,13.0,Sat,2018-11-24,15:00,Udinese,Roma,21986.0,Dacia Arena,Michael Fabbri,nan,46b4915e,1.0,0.0,2018-2019,italy_serie-a_2018-2019,italy_serie-a_2018-2019_375,1.4,1.3,,1.0,0.0,4.3,3.6,1.85,4.2,3.6,1.88,4.4,3.6,1.83,4.01,3.38,2.08,,,,,,,,,
6666,13.0,Sat,2018-11-24,18:00,Juventus,SPAL,41052.0,Allianz Stadium,Federico La Penna,nan,87cdb443,2.0,0.0,2018-2019,italy_serie-a_2018-2019,italy_serie-a_2018-2019_185,1.6,0.5,,2.0,0.0,1.15,7.5,20.0,1.14,7.5,23.0,1.16,7.5,19.0,1.15,8.39,23.34,,,,,,,,,
6667,13.0,Sun,2018-11-25,15:00,Napoli,Chievo,44468.0,Stadio San Paolo,Daniele Chiffi,nan,a2e9cb92,0.0,0.0,2018-2019,italy_serie-a_2018-2019,italy_serie-a_2018-2019_231,1.5,0.4,,0.0,0.0,1.11,9.2,24.0,1.1,9.5,29.0,1.11,9.5,21.0,1.14,8.73,23.49,,,,,,,,,
6668,13.0,Sun,2018-11-25,18:00,Lazio,Milan,38269.0,Stadio Olimpico,Luca Banti,nan,8fe9c11b,1.0,1.0,2018-2019,italy_serie-a_2018-2019,italy_serie-a_2018-2019_200,1.1,0.5,,1.0,1.0,1.8,3.8,4.3,1.8,3.75,4.4,1.83,3.8,4.1,1.78,3.77,5.02,,,,,,,,,
6669,13.0,Sun,2018-11-25,12:30,Parma,Sassuolo,14354.0,Stadio Ennio Tardini,Paolo Valeri,nan,1958a5ca,2.0,1.0,2018-2019,italy_serie-a_2018-2019,italy_serie-a_2018-2019_263,2.1,1.5,,2.0,1.0,2.95,3.4,2.4,3.0,3.4,2.38,3.1,3.3,2.35,3.4,3.55,2.22,,,,,,,,,
6670,13.0,Sun,2018-11-25,20:30,Genoa,Sampdoria,31756.0,Stadio Comunale Luigi Ferraris,Daniele Doveri,nan,9741393d,1.0,1.0,2018-2019,italy_serie-a_2018-2019,italy_serie-a_2018-2019_148,2.1,0.6,,1.0,1.0,2.65,3.3,2.7,2.62,3.2,2.75,2.6,3.25,2.8,2.8,3.18,2.84,,,,,,,,,
6671,13.0,Sun,2018-11-25,15:00,Empoli,Atalanta,8736.0,Stadio Carlo Castellani,Gianluca Manganiello,nan,6f835d4d,3.0,2.0,2018-2019,italy_serie-a_2018-2019,italy_serie-a_2018-2019_76,2.2,1.9,,3.0,2.0,4.6,4.0,1.7,5.0,3.8,1.7,4.75,3.8,1.75,5.39,4.19,1.65,,,,,,,,,
6672,13.0,Sun,2018-11-25,15:00,Bologna,Fiorentina,21241.0,Stadio Renato Dall'Ara,Marco Di Bello,nan,6528a740,0.0,0.0,2018-2019,italy_serie-a_2018-2019,italy_serie-a_2018-2019_23,0.5,1.3,,0.0,0.0,3.75,3.35,2.05,3.9,3.25,2.05,3.7,3.3,2.1,3.31,3.21,2.43,,,,,,,,,
6673,13.0,Mon,2018-11-26,20:30,Cagliari,Torino,15804.0,Sardegna Arena,Fabrizio Pasqua,nan,2c20f001,0.0,0.0,2018-2019,italy_serie-a_2018-2019,italy_serie-a_2018-2019_55,0.2,0.7,,0.0,0.0,2.95,3.2,2.5,2.9,3.0,2.62,2.9,3.2,2.55,2.96,3.2,2.67,,,,,,,,,
6674,14.0,Sat,2018-12-01,18:00,Fiorentina,Juventus,40872.0,Stadio Artemio Franchi,Daniele Orsato,nan,8d3c0001,0.0,3.0,2018-2019,italy_serie-a_2018-2019,italy_serie-a_2018-2019_103,1.3,1.7,,0.0,3.0,5.5,3.8,1.65,5.8,3.8,1.63,5.75,3.9,1.62,5.76,3.7,1.71,,,,,,,,,
6675,14.0,Sat,2018-12-01,15:00,SPAL,Empoli,12622.0,Stadio Paolo Mazza,Paolo Mazzoleni,nan,bf6d7ecb,2.0,2.0,2018-2019,italy_serie-a_2018-2019,italy_serie-a_2018-2019_289,0.8,2.1,,2.0,2.0,2.4,3.3,3.0,2.4,3.2,3.1,2.45,3.25,3.0,2.49,3.2,3.23,,,,,,,,,
6676,14.0,Sat,2018-12-01,20:30,Sampdoria,Bologna,17844.0,Stadio Comunale Luigi Ferraris,Rosario Abisso,nan,c580ecf5,4.0,1.0,2018-2019,italy_serie-a_2018-2019,italy_serie-a_2018-2019_305,1.3,1.2,,4.0,1.0,1.93,3.35,4.2,1.95,3.3,4.33,1.95,3.3,4.2,2.05,3.28,4.26,,,,,,,,,
6677,14.0,Sun,2018-12-02,15:00,Torino,Genoa,15324.0,Stadio Olimpico di Torino,Maurizio Mariani,nan,19f1af60,2.0,1.0,2018-2019,italy_serie-a_2018-2019,italy_serie-a_2018-2019_349,2.2,1.6,,2.0,1.0,1.85,3.5,4.4,1.73,3.7,5.0,1.75,3.6,5.0,1.88,3.59,4.63,,,,,,,,,
6678,14.0,Sun,2018-12-02,12:30,Milan,Parma,53275.0,Stadio Giuseppe Meazza,Giampaolo Calvarese,nan,f5d074c7,2.0,1.0,2018-2019,italy_serie-a_2018-2019,italy_serie-a_2018-2019_221,1.4,1.4,,2.0,1.0,1.5,4.3,6.5,1.4,4.75,8.0,1.4,4.75,8.25,1.53,4.24,7.03,,,,,,,,,
6679,14.0,Sun,2018-12-02,15:00,Frosinone,Cagliari,12377.0,Stadio Benito Stirpe,Marco Serra,nan,44d65fdb,1.0,1.0,2018-2019,italy_serie-a_2018-2019,italy_serie-a_2018-2019_116,1.9,1.9,,1.0,1.0,3.1,3.25,2.35,3.1,3.2,2.4,3.1,3.3,2.35,3.3,3.22,2.43,,,,,,,,,
6680,14.0,Sun,2018-12-02,20:30,Roma,Inter,41009.0,Stadio Olimpico,Gianluca Rocchi,nan,be14a351,2.0,2.0,2018-2019,italy_serie-a_2018-2019,italy_serie-a_2018-2019_274,1.6,1.9,,2.0,2.0,2.75,3.45,2.5,2.7,3.4,2.6,2.8,3.5,2.45,2.71,3.51,2.69,,,,,,,,,
6681,14.0,Sun,2018-12-02,15:00,Sassuolo,Udinese,10655.0,Stadio Città del Tricolore,Marco Guida,nan,360e0077,0.0,0.0,2018-2019,italy_serie-a_2018-2019,italy_serie-a_2018-2019_341,1.5,0.1,,0.0,0.0,1.95,3.5,3.9,1.95,3.5,4.0,1.91,3.5,4.1,2.05,3.39,4.09,,,,,,,,,
6682,14.0,Sun,2018-12-02,18:00,Chievo,Lazio,7000.0,Stadio Marc'Antonio Bentegodi,Fabio Maresca,nan,6b38d415,1.0,1.0,2018-2019,italy_serie-a_2018-2019,italy_serie-a_2018-2019_66,1.0,1.1,,1.0,1.0,6.5,4.3,1.5,8.0,4.4,1.44,7.0,4.1,1.5,6.88,4.42,1.52,,,,,,,,,
6683,14.0,Mon,2018-12-03,20:30,Atalanta,Napoli,19871.0,Stadio Atleti Azzurri d'Italia,Piero Giacomelli,nan,176bd167,1.0,2.0,2018-2019,italy_serie-a_2018-2019,italy_serie-a_2018-2019_11,1.3,1.6,,1.0,2.0,3.35,3.55,2.1,3.4,3.5,2.15,3.3,3.5,2.15,3.56,3.33,2.25,,,,,,,,,
6684,15.0,Fri,2018-12-07,20:30,Juventus,Inter,41495.0,Allianz Stadium,Massimiliano Irrati,nan,7b515291,1.0,0.0,2018-2019,italy_serie-a_2018-2019,italy_serie-a_2018-2019_179,1.5,1.0,,1.0,0.0,1.6,4.0,5.5,1.55,3.8,7.0,1.55,3.9,6.75,1.57,3.97,7.05,,,,,,,,,
6685,15.0,Sat,2018-12-08,20:30,Lazio,Sampdoria,28000.0,Stadio Olimpico,Davide Massa,nan,1559672b,2.0,2.0,2018-2019,italy_serie-a_2018-2019,italy_serie-a_2018-2019_205,4.0,0.8,,2.0,2.0,1.42,4.8,7.2,1.4,4.75,8.0,1.44,4.6,7.25,1.45,4.91,7.21,,,,,,,,,
6686,15.0,Sat,2018-12-08,18:00,Cagliari,Roma,14938.0,Sardegna Arena,Paolo Mazzoleni,nan,b30fa06d,2.0,2.0,2018-2019,italy_serie-a_2018-2019,italy_serie-a_2018-2019_51,1.8,1.8,,2.0,2.0,4.3,3.75,1.8,4.4,3.75,1.8,4.33,3.7,1.83,4.24,3.74,1.91,,,,,,,,,
6687,15.0,Sat,2018-12-08,15:00,Napoli,Frosinone,34631.0,Stadio San Paolo,Gianluca Manganiello,nan,48089bcf,4.0,0.0,2018-2019,italy_serie-a_2018-2019,italy_serie-a_2018-2019_234,2.2,0.6,,4.0,0.0,1.17,7.5,15.0,1.14,8.0,21.0,1.16,7.5,17.0,1.18,7.46,18.1,,,,,,,,,
6688,15.0,Sun,2018-12-09,15:00,Udinese,Atalanta,24413.0,Dacia Arena,Giampaolo Calvarese,nan,37563323,1.0,3.0,2018-2019,italy_serie-a_2018-2019,italy_serie-a_2018-2019_361,1.0,2.2,,1.0,3.0,4.3,3.7,1.83,4.33,3.5,1.88,4.25,3.6,1.87,4.3,3.41,2.0,,,,,,,,,
6689,15.0,Sun,2018-12-09,18:00,Genoa,SPAL,19571.0,Stadio Comunale Luigi Ferraris,Fabrizio Pasqua,nan,4b694569,1.0,1.0,2018-2019,italy_serie-a_2018-2019,italy_serie-a_2018-2019_147,1.0,2.0,,1.0,1.0,1.97,3.35,4.05,2.0,3.3,4.0,2.0,3.3,4.1,1.94,3.48,4.42,,,,,,,,,
6690,15.0,Sun,2018-12-09,15:00,Empoli,Bologna,8379.0,Stadio Carlo Castellani,Paolo Valeri,nan,51f07929,2.0,1.0,2018-2019,italy_serie-a_2018-2019,italy_serie-a_2018-2019_77,2.0,2.4,,2.0,1.0,1.97,3.5,3.9,1.95,3.5,4.0,2.0,3.4,3.9,2.09,3.51,3.82,,,,,,,,,
6691,15.0,Sun,2018-12-09,15:00,Parma,Chievo,13994.0,Stadio Ennio Tardini,Federico La Penna,nan,481c1923,1.0,1.0,2018-2019,italy_serie-a_2018-2019,italy_serie-a_2018-2019_250,1.6,1.6,,1.0,1.0,2.05,3.3,3.75,2.05,3.25,3.9,2.0,3.3,4.0,2.12,3.27,4.04,,,,,,,,,
6692,15.0,Sun,2018-12-09,20:30,Milan,Torino,44572.0,Stadio Giuseppe Meazza,Daniele Orsato,nan,3d46245d,0.0,0.0,2018-2019,italy_serie-a_2018-2019,italy_serie-a_2018-2019_226,1.0,1.0,,0.0,0.0,1.85,3.55,4.3,1.88,3.4,4.5,1.87,3.4,4.5,1.95,3.29,4.75,,,,,,,,,
6693,15.0,Sun,2018-12-09,12:30,Sassuolo,Fiorentina,11436.0,Stadio Città del Tricolore,Daniele Chiffi,nan,dc61be38,3.0,3.0,2018-2019,italy_serie-a_2018-2019,italy_serie-a_2018-2019_328,1.0,2.2,,3.0,3.0,2.8,3.2,2.6,2.8,3.2,2.62,2.75,3.2,2.7,2.55,3.26,3.06,,,,,,,,,
6694,16.0,Sat,2018-12-15,18:00,Inter,Udinese,57025.0,Stadio Giuseppe Meazza,Rosario Abisso,nan,1a318a2c,1.0,0.0,2018-2019,italy_serie-a_2018-2019,italy_serie-a_2018-2019_170,2.2,0.3,,1.0,0.0,1.4,4.8,7.6,1.32,5.25,10.0,1.36,5.0,9.0,1.34,5.36,10.14,,,,,,,,,
6695,16.0,Sat,2018-12-15,20:30,Torino,Juventus,26588.0,Stadio Olimpico di Torino,Marco Guida,nan,d4b0d030,0.0,1.0,2018-2019,italy_serie-a_2018-2019,italy_serie-a_2018-2019_351,0.5,1.6,,0.0,1.0,5.7,3.9,1.6,7.0,3.75,1.57,6.75,3.75,1.57,7.16,3.83,1.59,,,,,,,,,
6696,16.0,Sun,2018-12-16,15:00,Fiorentina,Empoli,30000.0,Stadio Artemio Franchi,Piero Giacomelli,nan,ed69d974,3.0,1.0,2018-2019,italy_serie-a_2018-2019,italy_serie-a_2018-2019_99,1.6,1.4,,3.0,1.0,1.85,3.5,4.4,1.78,3.7,4.6,1.8,3.7,4.4,1.87,3.61,4.65,,,,,,,,,
6697,16.0,Sun,2018-12-16,15:00,Frosinone,Sassuolo,12000.0,Stadio Benito Stirpe,Eugenio Abbattista,nan,37c7739a,0.0,2.0,2018-2019,italy_serie-a_2018-2019,italy_serie-a_2018-2019_130,0.6,0.9,,0.0,2.0,3.75,3.35,2.05,3.9,3.25,2.05,3.8,3.5,2.0,3.74,3.31,2.19,,,,,,,,,
